run_label,path,sha256
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m049,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m049/analysis_stage0_v2/fixed_bin_distributions.npz,a68a3b2b71c1e2f9baa895ca2592a74836d0f914bf95e509e8fb1cb03283675e
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m000,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m000/analysis_stage0_v2/fixed_bin_distributions.npz,3b68423fc29e39056cac1a2882a86a6c85073ff831b24c1a9adff34b5cef0948
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m001,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m001/analysis_stage0_v2/fixed_bin_distributions.npz,c84e8ac7c6744186f56000687b12b126f22f089ffca341895714fb5b3302a29c
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m002,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m002/analysis_stage0_v2/fixed_bin_distributions.npz,aa4880d552632963086b2fb29f838cb4fa78d171853e3d4cf087991e05f87c0c
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m003,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m003/analysis_stage0_v2/fixed_bin_distributions.npz,43fe880d9f28471e03d5ec7b09bdff234e78a06cc12e74bc56ee0abbab3c7d90
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m004,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m004/analysis_stage0_v2/fixed_bin_distributions.npz,7cb29872dd111d4b8a829fe02da9075931f1c7f82ab21a0e9437c79ee4f50a12
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m005,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m005/analysis_stage0_v2/fixed_bin_distributions.npz,894d4c01f7087dcf8d7321eb9d2f49e271a7a4bf87b17e6b14c4661285203ab4
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m006,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m006/analysis_stage0_v2/fixed_bin_distributions.npz,de067074975794eb6330ff8bfa8ee5e5db80c094d1da7e2dd5bb90c12cd1ec63
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m007,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m007/analysis_stage0_v2/fixed_bin_distributions.npz,8fdbd2e9c29babdfc7b732408c6470f17131a2c9b995843e1028820e58f612c2
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m008,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m008/analysis_stage0_v2/fixed_bin_distributions.npz,a0219c31a397c2c39763b968b229dff7b0408ae504cf89eb122b9a560ecfec41
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m009,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m009/analysis_stage0_v2/fixed_bin_distributions.npz,a3adb310902cf39e4d39bfd134f353f8369d957c0c01be80c146ff6aacacc3bc
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m010,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m010/analysis_stage0_v2/fixed_bin_distributions.npz,45a1454dd942dc325a184769b7588efc31b7508956a23629866f0ec2f2b45f8f
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m011,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m011/analysis_stage0_v2/fixed_bin_distributions.npz,8ca8cf5d085f1b65f15d32abac54cb1d344104cfe3a84e0b52b7b5eb2132c816
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m012,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m012/analysis_stage0_v2/fixed_bin_distributions.npz,d013e8aaf14edf9502981412c097d4552e2c32bbfa60e8a528ed687eeda056c5
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m013,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m013/analysis_stage0_v2/fixed_bin_distributions.npz,a364e1678678a3d1551ef58ed66393f70f42c73f4b796eb6608c6aa89070362a
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m014,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m014/analysis_stage0_v2/fixed_bin_distributions.npz,c4401508dfd4d7e20cb05a5097f02a759e7392800fab023e856517a666863083
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m015,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m015/analysis_stage0_v2/fixed_bin_distributions.npz,e478c538aa26cb195387ea2e3e2f2125da3679d12aa258bf4fd8d3f59578639a
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m016,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m016/analysis_stage0_v2/fixed_bin_distributions.npz,d14e9e1f04ca1f6ad96d9605b90b387add827f6be2ddfe9c7ca195fa6476bf16
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m017,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m017/analysis_stage0_v2/fixed_bin_distributions.npz,66515f183e22bb89e1600cd4954917b0b6893d7a2ea7af53c7b0c7f5683d2c8e
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m018,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m018/analysis_stage0_v2/fixed_bin_distributions.npz,702df1aacbe6b9b30ee151c5e173178593469f558670148cf1934e18e43e7b92
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m019,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m019/analysis_stage0_v2/fixed_bin_distributions.npz,0a01f26c4b916aefa37fafa54973dce7fb16b97b0cc72f5edfbe770c19cd3a8c
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m020,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m020/analysis_stage0_v2/fixed_bin_distributions.npz,dafd9f89cd6519e09ba2bebcbef087f011cb5ca2e0a447b78629bc09f5f93432
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m021,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m021/analysis_stage0_v2/fixed_bin_distributions.npz,e61ce1624fe1e6be4c0e60882bb9e710550472c1fc7f69b7cbdbb798a2ed106b
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m022,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m022/analysis_stage0_v2/fixed_bin_distributions.npz,1bb25b5afb0041ec128465f40116bcb35660f43390c702525fbf103e2b11ac98
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m023,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m023/analysis_stage0_v2/fixed_bin_distributions.npz,0c43d0737b6234012c1929f1ea72eb7d1af72c2282109d83b8026f684781733c
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m024,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m024/analysis_stage0_v2/fixed_bin_distributions.npz,dc468e5d5297da7bb8161a77cf7c28d6e16c9553bdd3cd8823b71bbd646d1529
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m025,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m025/analysis_stage0_v2/fixed_bin_distributions.npz,de39d708ce4a4a7fe0fee162364e7a7ad9729c9219bda8faf0bd40d99d0f5b54
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m026,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m026/analysis_stage0_v2/fixed_bin_distributions.npz,f5d2313e5a80983f887767d245861b0f4d0cf27b06a1591935cec5596c5a52f0
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m027,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m027/analysis_stage0_v2/fixed_bin_distributions.npz,939b40a2a5cbe792e615d0104ab23b76ef7ca3d4044d129da99d4ab3d2dc537e
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m028,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m028/analysis_stage0_v2/fixed_bin_distributions.npz,b6b83fd0f8a689c6340f1eb9f92a2c6910bde99441f17b2f01b0a247e1a6d85f
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m029,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m029/analysis_stage0_v2/fixed_bin_distributions.npz,b27b704e0653c0bafa5b64ecad693134a058071f9a3bc379df5a8b5d362bbad9
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m030,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m030/analysis_stage0_v2/fixed_bin_distributions.npz,4dc3f6c10388eb5827b07d5fec1efae2caf10b2116d26d570c02f67c2b89921d
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m031,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m031/analysis_stage0_v2/fixed_bin_distributions.npz,22a5232956c540ecf8bdab4b392eccc1c1b81fe7a9637991c76935f4eda35611
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m032,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m032/analysis_stage0_v2/fixed_bin_distributions.npz,72ec7138c07bcdbd47575875de13d2669705b84d218f06e9c019d2a7a71fa81a
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m033,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m033/analysis_stage0_v2/fixed_bin_distributions.npz,145a15dd481e7bcd400a3d9de3cdd5155925ed30b22f0efc03734f66c0e1326c
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m034,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m034/analysis_stage0_v2/fixed_bin_distributions.npz,2e66764fbad56e3addf2857c01942c64e140d632f323360c7e1b13a9465f23ab
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m035,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m035/analysis_stage0_v2/fixed_bin_distributions.npz,17b1eaca018658cb590b356abc1f75e82e5e66af7c2c72aca951b882c745795d
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m036,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m036/analysis_stage0_v2/fixed_bin_distributions.npz,c5ec2e07d048ddb9728e64b620a94893545e7d5f4459fb52f3ed6633ba5d340d
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m037,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m037/analysis_stage0_v2/fixed_bin_distributions.npz,3b760cbc3653d30cb339faed484067ab698c4bfc7199a49a6f650761a241365d
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m038,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m038/analysis_stage0_v2/fixed_bin_distributions.npz,4d22ac73025078b24dfea0afc0ebed69d69a608f291aba1aa609ddd53440158b
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m039,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m039/analysis_stage0_v2/fixed_bin_distributions.npz,ae7aaa32d6290e8dad14baa5e57cc042da9f49a94cd830c5cdbfa9d6d48171e7
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m040,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m040/analysis_stage0_v2/fixed_bin_distributions.npz,a27a24ea15afec2de74698b1ad9b8a71daba1c7ff71efd2a38a6d163eb1267be
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m041,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m041/analysis_stage0_v2/fixed_bin_distributions.npz,a71fd7f91eddadf0a53f3033d16bda696679ff363466cf6fc0d19e0f9163405b
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m042,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m042/analysis_stage0_v2/fixed_bin_distributions.npz,81c5c47806dacd94620cdaf362ab208c27a278d840085482f0779a4c60d0a887
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m043,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m043/analysis_stage0_v2/fixed_bin_distributions.npz,bc9c72041acfe87b6be0b766c18b012a5695e3d0b64386b28ff7c06993c3f485
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m044,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m044/analysis_stage0_v2/fixed_bin_distributions.npz,7942d89feded6201e330e9a199fc7c7d75d07f0d63e8dfd123f10cbae38b78b6
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m045,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m045/analysis_stage0_v2/fixed_bin_distributions.npz,c33c40702a096ef51a7644fae15aa97c86973520bbc051c3e4454953cce27efc
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m046,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m046/analysis_stage0_v2/fixed_bin_distributions.npz,5ecb2485aa35298672ec66bfd5353b9b0e3c5e97f70023a2b95a1a49e416884b
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m047,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m047/analysis_stage0_v2/fixed_bin_distributions.npz,697d95846dbc6ea8d801b7b4c0ed68c737a92d9d9acb6d61db7004452a8e9b89
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m048,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m048/analysis_stage0_v2/fixed_bin_distributions.npz,82a1b4048596ad0db9864b613fadf1f01de3c9490db13bce55a9667e320e695e
golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m049,golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m049/analysis_stage0_v2/fixed_bin_distributions.npz,ee0b0a1413023afe2dd909893b380b6933e0af48473cc719cecc493f133af6dc
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m000,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m000/analysis_stage0_v2/fixed_bin_distributions.npz,db88b457414c38787dcedb526130d4d00d52a20c902f5d0cf2d618e33d8b2ad3
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m001,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m001/analysis_stage0_v2/fixed_bin_distributions.npz,84179bc117f33de261e329c3a25ae6396363cc2fc8ddfc35332c12f3cfd7e631
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m002,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m002/analysis_stage0_v2/fixed_bin_distributions.npz,3f8a574987fa7e33443125a51f9b5d3f3634842edbac97328d1857f7db1ae6e6
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m003,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m003/analysis_stage0_v2/fixed_bin_distributions.npz,31af4c42b114c61b4d227f87391a8311f9fa57de9460a07733902336c97c9c57
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m004,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m004/analysis_stage0_v2/fixed_bin_distributions.npz,df20ab3dfad222ef960c988bef40283a2bc97fcc1c80b8b921e26f9764af4335
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m005,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m005/analysis_stage0_v2/fixed_bin_distributions.npz,c2515e30d0f5fd50234ef02b0300d52e14dbf2f32b89af2330cb791e005a0180
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m006,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m006/analysis_stage0_v2/fixed_bin_distributions.npz,0696d50da5d48e8ff829edd4ea4cc5a7c491182f357e71513b4b3b658715dc24
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m007,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m007/analysis_stage0_v2/fixed_bin_distributions.npz,acaa37133c469d1a77d2f5a437fc8273a307ac63cfa3eea827ec51395c89111e
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m008,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m008/analysis_stage0_v2/fixed_bin_distributions.npz,8792e6092df86259c9d9580de08999dcd4ad3d8194e5b86032458c920b6491d0
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m009,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m009/analysis_stage0_v2/fixed_bin_distributions.npz,4a5821949f1fa29922ab46ad5dd50bb55833b4436157b960475737a1d08c8c63
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m010,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m010/analysis_stage0_v2/fixed_bin_distributions.npz,0138768bf5d032fb94b5a4f071ac4d4d535b7efb2247d5c480f3f97857b2003c
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m011,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m011/analysis_stage0_v2/fixed_bin_distributions.npz,383a8b62539214db015d3f6c93575dc3d415ebdacba2cebf439a66fc7d3978ea
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m012,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m012/analysis_stage0_v2/fixed_bin_distributions.npz,6d18f7e923c9996cfc2ccb2a0e67bede1ef4e81bca989ee754605f94d5405db2
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m013,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m013/analysis_stage0_v2/fixed_bin_distributions.npz,ef99c9661193aee92d39f54684b203e87c79b11cf00b7a97e957e92d60dcd73f
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m014,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m014/analysis_stage0_v2/fixed_bin_distributions.npz,8f040b972b7fed5df2277744da9051e9d43425f7ce932fec1a2ee695a1bed6dd
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m015,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m015/analysis_stage0_v2/fixed_bin_distributions.npz,187b39c6d4c1c62f72b1e93d83fc2c9ad2a3d45115015d58fefff81c86c891fc
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m016,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m016/analysis_stage0_v2/fixed_bin_distributions.npz,5436ec743acf8b978518a10cf630dc701ccfcd8d485949a30442482288d62ec9
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m017,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m017/analysis_stage0_v2/fixed_bin_distributions.npz,ca988acf513226c779858d95d7467116fd6a7581dcc68d7b0f4b3ef8eaed98e0
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m018,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m018/analysis_stage0_v2/fixed_bin_distributions.npz,006702ff1b43da191fffe6e47da082e08c84df04fbc96438f81897e9fef7bfdd
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m019,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m019/analysis_stage0_v2/fixed_bin_distributions.npz,729815444817ebad78425191938425217187427e00753e18b2a3768296f3fde6
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m020,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m020/analysis_stage0_v2/fixed_bin_distributions.npz,a2ef61996a1100e5674ec58147a6710dd530fd0ff9ad4525cd94d2630b714ce5
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m021,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m021/analysis_stage0_v2/fixed_bin_distributions.npz,f59ab10a338a2189afe5abae11e330489648ebc49bb7d5a98674501d6fdbee74
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m022,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m022/analysis_stage0_v2/fixed_bin_distributions.npz,8a89345019d030cb79f91011723da76cad4e1783c084340a655ff71e1630bcbd
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m023,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m023/analysis_stage0_v2/fixed_bin_distributions.npz,64e25acb9ffdb5326f36885a667e320addc5fbfb1901e2dcf05dca959c285b62
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m024,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m024/analysis_stage0_v2/fixed_bin_distributions.npz,b66a9e2e5223f38e1b5e29a013c181a57d16b9b0ef5402a6761c9ec635dacc9c
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m025,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m025/analysis_stage0_v2/fixed_bin_distributions.npz,abdb17fe3c078cca6b732ff46931b99185534a605e984b88b7b48f416520c074
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m026,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m026/analysis_stage0_v2/fixed_bin_distributions.npz,b667f95697cb8e382ae90d798f47b1fce9c0bc2be9293160e9a6518a183e683c
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m027,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m027/analysis_stage0_v2/fixed_bin_distributions.npz,f9e167032d2432a78df60275da51c62de4070ec7f77c01d185d9e76eb6d880fb
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m028,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m028/analysis_stage0_v2/fixed_bin_distributions.npz,b10dd4e6aac966681daf2c28e884b0473f16808fa1d86e763c31256bba516fea
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m029,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m029/analysis_stage0_v2/fixed_bin_distributions.npz,5b5d6a221ccada41dd4f4160810b72776168fa8182c5470250c9ff8212cbd588
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m030,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m030/analysis_stage0_v2/fixed_bin_distributions.npz,f02e562ae4cdac1c72e8c2b13941810c11a2080f0c23beb2f99f1630433bfa9f
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m031,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m031/analysis_stage0_v2/fixed_bin_distributions.npz,5ca34efb351fbc0c0ccfbdd6482cfcd84f98118a24e149643489d15e5f6cb315
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m032,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m032/analysis_stage0_v2/fixed_bin_distributions.npz,5dcc08418ce7bc1781885087b2f418697b1ed8d648e7a9687b546d26dd91af96
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m033,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m033/analysis_stage0_v2/fixed_bin_distributions.npz,2ff015d7431f22f1f2b1368a12c3c4097d5d2a2bd4d8e1dcea15a0d534889174
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m034,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m034/analysis_stage0_v2/fixed_bin_distributions.npz,33fb2b168b1faf7e7261c984745a7f4c9e0c3b156178077661fa86c3eca62a7e
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m035,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m035/analysis_stage0_v2/fixed_bin_distributions.npz,f3e5b01ddf1bb3959804f5154d81be328cf3f7cfef8aa8b7f6681862c5318f31
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m036,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m036/analysis_stage0_v2/fixed_bin_distributions.npz,c52e4390f245417bf94ba6e82050393044ee168c3334ec91eea3344309ea2230
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m037,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m037/analysis_stage0_v2/fixed_bin_distributions.npz,ac8840df63dd80c64ac47e723f09bccada2444132e3c31ca88c7808950449b4f
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m038,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m038/analysis_stage0_v2/fixed_bin_distributions.npz,124fc0a5df9b5096c284318dea44f10912b420b84f133c851d667bce9956c496
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m039,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m039/analysis_stage0_v2/fixed_bin_distributions.npz,2b77e0c205c3cff65849af82570487174d81bd1d5cd8496324888244365e602d
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m040,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m040/analysis_stage0_v2/fixed_bin_distributions.npz,f77fb259167ecd862711ce5416e9629dce6613b2451a99c24e8966ae319df498
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m041,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m041/analysis_stage0_v2/fixed_bin_distributions.npz,1aff7b0173109960b22b4af0c36a42910b46945550282f13fcf62c096c9f09ba
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m042,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m042/analysis_stage0_v2/fixed_bin_distributions.npz,572e3b9a9d6be96818941d9e0f2d67c30e72ddfcbd28640b5bd3c697942412ca
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m043,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m043/analysis_stage0_v2/fixed_bin_distributions.npz,56cce930a9f3a53c38ec14c280774db63a193eec881b5b22dc03a71ecef1c4f5
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m044,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m044/analysis_stage0_v2/fixed_bin_distributions.npz,a4d78e95c64922ca6f6cea93f51c1be323181f36f28a2b1f7056d7881aea4928
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m045,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m045/analysis_stage0_v2/fixed_bin_distributions.npz,5e85939ae63bdcc8a565b69be449f093ba7cd8bc80595f1622ac72d6cc94701f
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m046,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m046/analysis_stage0_v2/fixed_bin_distributions.npz,8e6ba83c05e07e04962d600ded1fe57dbca1fa4da387252b64adb32f25e49266
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m047,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m047/analysis_stage0_v2/fixed_bin_distributions.npz,0a707e4f772d9b5f1333e6f9543a69a429336b4a1d12ae1883e92581c2ad9bf7
golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m048,golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m048/analysis_stage0_v2/fixed_bin_distributions.npz,bf5e4a0aaaf0b6d8bea8b39ad4d30d001a1cd786ee176b0c1884b0bc82ec7906
