case_index	run_label	matrix_stage	initialization_family	kernel	max_superdroplets	collision_timestep_s	observation_timestep_s	end_time_s	model_threads	member_index	initialization_seed	collision_seed	controlled_bundle_label
227	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m027	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	27	not_applicable	10588647882856614164	golovin_fixed50_extended_N065536_v1
228	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m028	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	28	not_applicable	6225164654601029809	golovin_fixed50_extended_N065536_v1
229	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m029	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	29	not_applicable	12021352796256187604	golovin_fixed50_extended_N065536_v1
230	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m030	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	30	not_applicable	16705361149179412739	golovin_fixed50_extended_N065536_v1
231	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m031	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	31	not_applicable	16490939270056795661	golovin_fixed50_extended_N065536_v1
232	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m032	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	32	not_applicable	14339450741183931783	golovin_fixed50_extended_N065536_v1
233	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m033	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	33	not_applicable	17698055210941406576	golovin_fixed50_extended_N065536_v1
234	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m034	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	34	not_applicable	15840613564515207359	golovin_fixed50_extended_N065536_v1
235	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m035	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	35	not_applicable	6840005886248125362	golovin_fixed50_extended_N065536_v1
236	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m036	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	36	not_applicable	3950058742162219083	golovin_fixed50_extended_N065536_v1
237	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m037	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	37	not_applicable	3292616496937374111	golovin_fixed50_extended_N065536_v1
238	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m038	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	38	not_applicable	4479291998832838166	golovin_fixed50_extended_N065536_v1
239	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m039	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	39	not_applicable	10786734338530147999	golovin_fixed50_extended_N065536_v1
240	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m040	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	40	not_applicable	12034775113184519060	golovin_fixed50_extended_N065536_v1
241	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m041	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	41	not_applicable	1375341455575464515	golovin_fixed50_extended_N065536_v1
242	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m042	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	42	not_applicable	922904485627526418	golovin_fixed50_extended_N065536_v1
243	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m043	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	43	not_applicable	542880135742375611	golovin_fixed50_extended_N065536_v1
244	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m044	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	44	not_applicable	13161398262536957509	golovin_fixed50_extended_N065536_v1
245	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m045	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	45	not_applicable	1832357462205958364	golovin_fixed50_extended_N065536_v1
246	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m046	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	46	not_applicable	5109259608772615995	golovin_fixed50_extended_N065536_v1
247	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m047	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	47	not_applicable	4241127598414198605	golovin_fixed50_extended_N065536_v1
248	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m048	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	48	not_applicable	14176078851045066019	golovin_fixed50_extended_N065536_v1
249	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m049	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	49	not_applicable	9229726872098211721	golovin_fixed50_extended_N065536_v1
250	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m000	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	0	not_applicable	12189675844350781059	golovin_fixed50_extended_N131072_v1
251	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m001	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	1	not_applicable	2671466148732907538	golovin_fixed50_extended_N131072_v1
252	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m002	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	2	not_applicable	9223000074962463407	golovin_fixed50_extended_N131072_v1
253	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m003	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	3	not_applicable	14095827374661106991	golovin_fixed50_extended_N131072_v1
254	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m004	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	4	not_applicable	1449902611169055744	golovin_fixed50_extended_N131072_v1
255	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m005	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	5	not_applicable	8883127077934015302	golovin_fixed50_extended_N131072_v1
256	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m006	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	6	not_applicable	8292047584950691141	golovin_fixed50_extended_N131072_v1
257	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m007	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	7	not_applicable	5979162724731573685	golovin_fixed50_extended_N131072_v1
258	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m008	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	8	not_applicable	4445092103591124126	golovin_fixed50_extended_N131072_v1
259	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m009	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	9	not_applicable	4776490002980327979	golovin_fixed50_extended_N131072_v1
260	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m010	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	10	not_applicable	16036852859744905314	golovin_fixed50_extended_N131072_v1
261	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m011	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	11	not_applicable	10863959289265909749	golovin_fixed50_extended_N131072_v1
262	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m012	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	12	not_applicable	18373127231548593750	golovin_fixed50_extended_N131072_v1
263	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m013	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	13	not_applicable	3606136805968713539	golovin_fixed50_extended_N131072_v1
264	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m014	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	14	not_applicable	13017947259033345343	golovin_fixed50_extended_N131072_v1
265	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m015	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	15	not_applicable	8865116082735552054	golovin_fixed50_extended_N131072_v1
266	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m016	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	16	not_applicable	1108862520808423339	golovin_fixed50_extended_N131072_v1
267	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m017	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	17	not_applicable	6942295587758425524	golovin_fixed50_extended_N131072_v1
268	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m018	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	18	not_applicable	17975081209679245462	golovin_fixed50_extended_N131072_v1
269	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m019	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	19	not_applicable	1506176421385098584	golovin_fixed50_extended_N131072_v1
270	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m020	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	20	not_applicable	16117612894892859041	golovin_fixed50_extended_N131072_v1
271	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m021	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	21	not_applicable	16746495567727206965	golovin_fixed50_extended_N131072_v1
272	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m022	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	22	not_applicable	12743490581799873313	golovin_fixed50_extended_N131072_v1
273	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m023	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	23	not_applicable	5627889914011904696	golovin_fixed50_extended_N131072_v1
274	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m024	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	24	not_applicable	6815234496498708228	golovin_fixed50_extended_N131072_v1
275	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m025	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	25	not_applicable	4024522262020100039	golovin_fixed50_extended_N131072_v1
276	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m026	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	26	not_applicable	11729146005542541866	golovin_fixed50_extended_N131072_v1
277	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m027	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	27	not_applicable	10102922036235004458	golovin_fixed50_extended_N131072_v1
278	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m028	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	28	not_applicable	10958261785126661494	golovin_fixed50_extended_N131072_v1
279	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m029	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	29	not_applicable	16898114261215185143	golovin_fixed50_extended_N131072_v1
280	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m030	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	30	not_applicable	14801180331562547106	golovin_fixed50_extended_N131072_v1
281	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m031	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	31	not_applicable	11238109350757500236	golovin_fixed50_extended_N131072_v1
282	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m032	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	32	not_applicable	12070405449872008880	golovin_fixed50_extended_N131072_v1
283	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m033	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	33	not_applicable	11966171135861486585	golovin_fixed50_extended_N131072_v1
284	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m034	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	34	not_applicable	3878364013266557393	golovin_fixed50_extended_N131072_v1
285	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m035	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	35	not_applicable	18358153231307725849	golovin_fixed50_extended_N131072_v1
286	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m036	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	36	not_applicable	14158127512461695052	golovin_fixed50_extended_N131072_v1
287	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m037	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	37	not_applicable	17457655518378592935	golovin_fixed50_extended_N131072_v1
288	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m038	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	38	not_applicable	10391331811560662891	golovin_fixed50_extended_N131072_v1
289	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m039	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	39	not_applicable	9428120237217502653	golovin_fixed50_extended_N131072_v1
290	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m040	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	40	not_applicable	5592676361668245744	golovin_fixed50_extended_N131072_v1
291	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m041	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	41	not_applicable	7650143062435407563	golovin_fixed50_extended_N131072_v1
292	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m042	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	42	not_applicable	5254461301676984863	golovin_fixed50_extended_N131072_v1
293	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m043	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	43	not_applicable	5339229029245283054	golovin_fixed50_extended_N131072_v1
294	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m044	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	44	not_applicable	13026991262062873511	golovin_fixed50_extended_N131072_v1
295	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m045	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	45	not_applicable	351201313130629779	golovin_fixed50_extended_N131072_v1
296	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m046	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	46	not_applicable	8571675349278488432	golovin_fixed50_extended_N131072_v1
297	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m047	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	47	not_applicable	11783815489798244859	golovin_fixed50_extended_N131072_v1
298	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m048	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	48	not_applicable	11858828908512827423	golovin_fixed50_extended_N131072_v1
299	golovin_fixed50_extended_resolution_convergence_v1_N131072_dt0p1_m049	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	131072	0.1	300.0	3600.0	1	49	not_applicable	8907335050756477058	golovin_fixed50_extended_N131072_v1
300	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m000	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	0	not_applicable	5591278692765831949	golovin_fixed50_extended_N262144_v1
301	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m001	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	1	not_applicable	13017081286885925571	golovin_fixed50_extended_N262144_v1
302	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m002	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	2	not_applicable	272126711292039104	golovin_fixed50_extended_N262144_v1
303	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m003	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	3	not_applicable	13152442823664181957	golovin_fixed50_extended_N262144_v1
304	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m004	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	4	not_applicable	17662801029897547938	golovin_fixed50_extended_N262144_v1
305	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m005	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	5	not_applicable	5040283524778812581	golovin_fixed50_extended_N262144_v1
306	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m006	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	6	not_applicable	3441542755134819449	golovin_fixed50_extended_N262144_v1
307	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m007	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	7	not_applicable	15367658163413211471	golovin_fixed50_extended_N262144_v1
308	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m008	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	8	not_applicable	1871312966347647571	golovin_fixed50_extended_N262144_v1
309	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m009	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	9	not_applicable	13607697403369123976	golovin_fixed50_extended_N262144_v1
310	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m010	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	10	not_applicable	10808719402106699723	golovin_fixed50_extended_N262144_v1
311	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m011	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	11	not_applicable	404140738634894490	golovin_fixed50_extended_N262144_v1
312	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m012	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	12	not_applicable	2421226087050317676	golovin_fixed50_extended_N262144_v1
313	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m013	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	13	not_applicable	4931990683570528042	golovin_fixed50_extended_N262144_v1
314	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m014	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	14	not_applicable	4791590488979124910	golovin_fixed50_extended_N262144_v1
315	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m015	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	15	not_applicable	2531854089944883272	golovin_fixed50_extended_N262144_v1
316	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m016	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	16	not_applicable	6760940469197726071	golovin_fixed50_extended_N262144_v1
317	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m017	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	17	not_applicable	12191880625134477129	golovin_fixed50_extended_N262144_v1
318	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m018	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	18	not_applicable	4330481918836509307	golovin_fixed50_extended_N262144_v1
319	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m019	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	19	not_applicable	17502144403672792820	golovin_fixed50_extended_N262144_v1
320	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m020	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	20	not_applicable	3318031013524670807	golovin_fixed50_extended_N262144_v1
321	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m021	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	21	not_applicable	1571099361552027075	golovin_fixed50_extended_N262144_v1
322	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m022	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	22	not_applicable	10489511885006599344	golovin_fixed50_extended_N262144_v1
323	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m023	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	23	not_applicable	13782884976707421512	golovin_fixed50_extended_N262144_v1
324	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m024	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	24	not_applicable	14668729244262825739	golovin_fixed50_extended_N262144_v1
325	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m025	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	25	not_applicable	636925598791868270	golovin_fixed50_extended_N262144_v1
326	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m026	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	26	not_applicable	4928336498135655914	golovin_fixed50_extended_N262144_v1
327	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m027	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	27	not_applicable	17842292215158996625	golovin_fixed50_extended_N262144_v1
328	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m028	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	28	not_applicable	18145023407960494597	golovin_fixed50_extended_N262144_v1
329	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m029	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	29	not_applicable	4080283418020874622	golovin_fixed50_extended_N262144_v1
330	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m030	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	30	not_applicable	10319245934310796107	golovin_fixed50_extended_N262144_v1
331	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m031	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	31	not_applicable	17223790296522930911	golovin_fixed50_extended_N262144_v1
332	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m032	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	32	not_applicable	16826654469383874608	golovin_fixed50_extended_N262144_v1
333	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m033	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	33	not_applicable	4356612598512821032	golovin_fixed50_extended_N262144_v1
334	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m034	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	34	not_applicable	8332383980240918692	golovin_fixed50_extended_N262144_v1
335	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m035	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	35	not_applicable	12663395747809422107	golovin_fixed50_extended_N262144_v1
336	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m036	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	36	not_applicable	1525313481256170677	golovin_fixed50_extended_N262144_v1
337	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m037	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	37	not_applicable	11852631346158412483	golovin_fixed50_extended_N262144_v1
338	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m038	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	38	not_applicable	2152224541114746368	golovin_fixed50_extended_N262144_v1
339	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m039	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	39	not_applicable	15234674343821680172	golovin_fixed50_extended_N262144_v1
340	golovin_fixed50_extended_resolution_convergence_v1_N262144_dt0p1_m040	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	262144	0.1	300.0	3600.0	1	40	not_applicable	18190887267237980109	golovin_fixed50_extended_N262144_v1
